"","X","Employer","Last.name","First.name","Job.title","Salary.Paid","Taxable.Benefits","Calendar.Year","Sector"
"237",237,"Ontario Court of Justice","RADLEY-WALTERS","SYDNEY","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"238",238,"Ontario Court of Justice","RAWLINS","MICHELINE","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"239",239,"Ontario Court of Justice","RAY","SHEILA","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"240",240,"Ontario Court of Justice","READY","ELINORE","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"241",241,"Ontario Court of Justice","REGIS","GREGORY","Judge","$228,486.99","$3,500.05",2007,"Judiciary"
"242",242,"Ontario Court of Justice","REINHARDT","PAUL","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"243",243,"Ontario Court of Justice","RENAUD","GILLES","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"244",244,"Ontario Court of Justice","RENAUD","YVON","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"245",245,"Ontario Court of Justice","RICHARDS","RONALD","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"246",246,"Ontario Court of Justice","RITCHIE","JOHN M","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"247",247,"Ontario Court of Justice","ROBERTS","MARIETTA","Judge","$241,876.59","$3,708.29",2007,"Judiciary"
"248",248,"Ontario Court of Justice","ROBERTSON","PAUL","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"249",249,"Ontario Court of Justice","ROBINSON","DONOVAN","Justice of the Peace","$116,594.14","$199.35",2007,"Judiciary"
"250",250,"Ontario Court of Justice","ROCHELEAU","MICHELLE","Judge","$219,284.75","$2,792.58",2007,"Judiciary"
"251",251,"Ontario Court of Justice","RODGERS","GREGORY","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"252",252,"Ontario Court of Justice","ROGERS","LYNDA","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"253",253,"Ontario Court of Justice","ROGERSON","ROBERT","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"254",254,"Ontario Court of Justice","ROSEMAY","VIBERT","Judge","$225,234.46","$690.73",2007,"Judiciary"
"255",255,"Ontario Court of Justice","SCHNALL","ELEANOR","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"256",256,"Ontario Court of Justice","SCHNEIDER","RICHARD","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"257",257,"Ontario Court of Justice","SCULLY","BRIAN","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"258",258,"Ontario Court of Justice","SCULTHORPE","RICHARD","Justice of the Peace","$101,043.28","$183.96",2007,"Judiciary"
"259",259,"Ontario Court of Justice","SELKIRK","ROBERT","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"260",260,"Ontario Court of Justice","SERRE","LOUISE","Judge","$217,653.93","$3,453.23",2007,"Judiciary"
"261",261,"Ontario Court of Justice","SHAMAI","REBECCA","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"262",262,"Ontario Court of Justice","SHAW","ANN-MARIE","Judge","$160,110.73","$2,378.34",2007,"Judiciary"
"263",263,"Ontario Court of Justice","SHEPPARD","PATRICK","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"264",264,"Ontario Court of Justice","SHERR","STANLEY","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"265",265,"Ontario Court of Justice","SPADAFORA","SANTINO","Justice of the Peace","$107,469.70","$195.72",2007,"Judiciary"
"266",266,"Ontario Court of Justice","SPARROW","GERALDINE","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"267",267,"Ontario Court of Justice","SPENCE","ROBERT","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"268",268,"Ontario Court of Justice","STEAD","BRIAN","Judge","$225,234.46","$690.73",2007,"Judiciary"
"269",269,"Ontario Court of Justice","STONE","DAVID","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"270",270,"Ontario Court of Justice","STUPARYK","KATRINA","Judge","$198,035.80","$2,528.32",2007,"Judiciary"
"271",271,"Ontario Court of Justice","SUTHERLAND","JOHN","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"272",272,"Ontario Court of Justice","TAKACH","JOHN","Judge","$225,235.46","$690.73",2007,"Judiciary"
"273",273,"Ontario Court of Justice","TAYLOR","PAUL","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"274",274,"Ontario Court of Justice","TETLEY","PETER","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"275",275,"Ontario Court of Justice","THIBIDEAU","LAWRENCE","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"276",276,"Ontario Court of Justice","THOMAS","BRUCE","Judge","$228,486.99","$3,500.05",2007,"Judiciary"
"277",277,"Ontario Court of Justice","TROTTER","GARY","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"278",278,"Ontario Court of Justice","TUCK-JACKSON","ANDREA","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"279",279,"Ontario Court of Justice","VAILLANCOURT","CHARLES","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"280",280,"Ontario Court of Justice","VILLENEUVE","ROBERT","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"281",281,"Ontario Court of Justice","VYSE","D. TERRY","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"282",282,"Ontario Court of Justice","WAKE","JOHN","Judge","$244,609.55","$3,750.40",2007,"Judiciary"
"283",283,"Ontario Court of Justice","WALDMAN","GERALDINE","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"284",284,"Ontario Court of Justice","WATSON","ANN","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"285",285,"Ontario Court of Justice","WAUGH","JOHN","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"286",286,"Ontario Court of Justice","WEAGANT","BRIAN","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"287",287,"Ontario Court of Justice","WEBSTER","ALLAN","Judge","$225,234.46","$690.73",2007,"Judiciary"
"288",288,"Ontario Court of Justice","WEINPER","FERN","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"289",289,"Ontario Court of Justice","WESELOH","ROBERT","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"290",290,"Ontario Court of Justice","WESTMAN","COLIN","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"291",291,"Ontario Court of Justice","WHETUNG","TIMOTHY","Judge","$225,235.46","$3,453.23",2007,"Judiciary"
"292",292,"Ontario Court of Justice","WILKIE","PETER","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"293",293,"Ontario Court of Justice","WILSON","JOSEPH","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"294",294,"Ontario Court of Justice","WILSON","N. JANE","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"295",295,"Ontario Court of Justice","WOLDER","THEO","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"296",296,"Ontario Court of Justice","WOLSKI","WILLIAM","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"297",297,"Ontario Court of Justice","WONG","MAVIN","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"298",298,"Ontario Court of Justice","WOOLCOTT","MARGARET","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"299",299,"Ontario Court of Justice","WRIGHT","PETER JAMES","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"300",300,"Ontario Court of Justice","WRIGHT","PETER JEFFREY","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"301",301,"Ontario Court of Justice","YOUNG","BRUCE","Judge","$225,234.46","$1,959.13",2007,"Judiciary"
"302",302,"Ontario Court of Justice","ZABEL","BERND","Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"303",303,"Ontario Court of Justice","ZALTZ","SAMUEL","Judge","$225,234.46","$690.73",2007,"Judiciary"
"304",304,"Ontario Court of Justice","ZISMAN","ROSELYN","Judge","$155,377.26","$1,735.54",2007,"Judiciary"
"305",305,"Ontario Court of Justice","ZIVOLAK","MARTHA","Judge","$225,233.96","$3,453.23",2007,"Judiciary"
"306",306,"Ontario Court of Justice","ZUKER","MARVIN","Judge","$225,234.46","$690.73",2007,"Judiciary"
"307",307,"Superior Court of Justice","ABRAMS","LINDA","Case Management Master","$181,360.24","$323.20",2007,"Judiciary"
"308",308,"Superior Court of Justice","ALBERT","CAROL","Case Management Master","$181,360.24","$323.20",2007,"Judiciary"
"309",309,"Superior Court of Justice","BEAUDOIN","ROBERT","Case Management Master","$181,360.24","$323.20",2007,"Judiciary"
"310",310,"Superior Court of Justice","BIRNBAUM","SANDRA","Case Management Master","$181,360.24","$323.20",2007,"Judiciary"
"311",311,"Superior Court of Justice","BROTT","RONNA","Case Management Master","$181,360.24","$323.20",2007,"Judiciary"
"312",312,"Superior Court of Justice","DASH","RONALD","Case Management Master","$181,360.24","$323.20",2007,"Judiciary"
"313",313,"Superior Court of Justice","EGAN","JANE","Case Management Master","$181,360.24","$323.20",2007,"Judiciary"
"314",314,"Superior Court of Justice","GLUSTEIN","BENJAMIN","Case Management Master","$181,360.24","$323.20",2007,"Judiciary"
"315",315,"Superior Court of Justice","GODFREY","M. DONALD","Small Claims Court Judge","$225,234.46","$3,453.23",2007,"Judiciary"
"316",316,"Superior Court of Justice","GRAHAM","ANDREW","Case Management Master","$181,360.24","$323.20",2007,"Judiciary"
"317",317,"Superior Court of Justice","HABERMAN","JOAN","Case Management Master","$181,360.24","$323.20",2007,"Judiciary"
"318",318,"Superior Court of Justice","HAWKINS","THOMAS","Case Management Master","$181,360.24","$323.20",2007,"Judiciary"
"319",319,"Superior Court of Justice","MACLEOD","CALUM","Case Management Master","$181,360.24","$13,293.53",2007,"Judiciary"
"320",320,"Superior Court of Justice","MCAFEE","BARBARA","Case Management Master","$154,572.08","$217.52",2007,"Judiciary"
"321",321,"Superior Court of Justice","PETERSON","RICHARD","Master","$225,234.46","$3,185.40",2007,"Judiciary"
"322",322,"Superior Court of Justice","POLIKA","JULIAN","Case Management Master","$181,360.24","$323.20",2007,"Judiciary"
"323",323,"Superior Court of Justice","POPE","LOUANN","Case Management Master","$181,360.24","$323.20",2007,"Judiciary"
"324",324,"Superior Court of Justice","SPROAT","MAY","Case Management Master","$181,360.24","$323.20",2007,"Judiciary"
"325",325,"Superior Court of Justice","THOMSON","PAMELA","Small Claims Court Judge","$177,224.63","$2,536.90",2007,"Judiciary"
